timestamp, p_WS_W_x, p_WS_W_y, p_WS_W_z, q_WS_x, q_WS_y, q_WS_z, q_WS_w, v_WS_W_x, v_WS_W_y, v_WS_W_z, b_g_x, b_g_y, b_g_z, b_a_x, b_a_y, b_a_z
898551277078, 2.479768569612293694e-02, -2.850834901982336050e-02, -2.618303445113806874e-02, 2.715502854106712632e-02, 9.989791541606943825e-01, 1.188375070272326781e-03, -3.608104408148306297e-02, 1.144141423774580613e-01, -5.027759852802123758e-02, -6.022953404344709438e-02, 1.372084087958320075e-03, -7.933357066073431867e-05, 7.390740123314165329e-04, 1.770900010014879555e-07, -1.877636615833149310e-07, 2.011955510660098853e-06, 
898584661782, 2.505113519112335194e-02, -2.801151760714959069e-02, -2.444770551453608748e-02, 2.719825591234147424e-02, 9.989268129248761729e-01, 8.714873601206086801e-04, -3.747956516366771074e-02, 1.287154108674069819e-01, -4.642320043678564018e-02, -5.732351884284880156e-02, 1.076378349918994184e-03, -1.960917317849822372e-04, 6.712950013512632066e-04, 1.892709579601084458e-06, -3.192748741394592877e-07, -2.089176127414495312e-05, 
898618007824, 8.025406474862439854e-03, -1.897790948280135559e-02, -1.883764084247614365e-02, 2.728278689648066385e-02, 9.989916970115015893e-01, -8.837153070899634623e-04, -3.564348311399300612e-02, 9.850601875755024550e-02, -2.092782904733332325e-02, -5.027587813448325393e-02, 4.441504752642304581e-04, -3.371647234241631702e-04, 7.342445330275456034e-04, -2.842772582566886097e-06, -5.469701258618269968e-08, 4.174926272145072401e-05, 
898651357331, 1.250011105770409275e-02, -2.227634486581419118e-02, -2.201160738586801363e-02, 2.743058596303793450e-02, 9.990810668996972232e-01, -1.361765469721804445e-03, -3.290486758965709135e-02, 8.215539594596986406e-02, -1.931045371367234517e-02, -5.353224741064433606e-02, 6.704299971164956549e-04, -4.830964853723504634e-04, 7.552884705857467037e-04, -5.870466572337270126e-06, 3.527452896265945179e-07, 8.425905851071850824e-05, 
898684709047, 1.679872244015439414e-02, -2.690022165528518222e-02, -2.505456736227209061e-02, 2.742201930859987369e-02, 9.991406555235159415e-01, -1.307790378524154593e-04, -3.107999732820316760e-02, 6.963661066734222471e-02, -3.471548287707767327e-02, -5.730684223899499413e-02, 9.626966106015300310e-04, -5.240258883426726546e-04, 7.587650949257115007e-04, -6.531285731499771098e-06, 5.421440298867400650e-07, 9.679763389184466963e-05, 
898718081065, 2.113234119536002570e-02, -3.432850785809665739e-02, -2.718027892779262267e-02, 2.734630410275125725e-02, 9.991812131566367716e-01, 2.097377635744548247e-03, -2.974363686243901989e-02, 6.065812356529053095e-02, -6.269726427481300823e-02, -5.997259935286369109e-02, 1.319959110256788398e-03, -5.799237223046921699e-04, 7.303788983158356236e-04, -6.258738147861309152e-06, 3.624622037206090731e-07, 9.714145192106647035e-05, 
898751464704, 2.701873722854141943e-02, -4.083264402568454604e-02, -2.893022105460909404e-02, 2.740443576367667181e-02, 9.991527084657434443e-01, 2.483496181816399577e-03, -3.060546213927530304e-02, 7.485717749777721919e-02, -7.220818358250291613e-02, -6.210743310207129941e-02, 1.749320591183692450e-03, -7.052002128644079687e-04, 6.046112357839703803e-04, -4.773536983708483896e-06, 4.816402293553437685e-07, 7.912140324248706676e-05, 
898784787379, 3.420885555298053271e-02, -4.152750138399984026e-02, -2.811802442587935796e-02, 2.751329519699939261e-02, 9.990342200827787567e-01, 1.544731680168497405e-03, -3.422366863784462310e-02, 1.192331578618239102e-01, -6.171589962633064474e-02, -6.412434587764950789e-02, 2.015016409269831249e-03, -6.057321171148324739e-04, 6.159774049216133578e-04, -2.617693919942931488e-06, 8.735917780630000809e-08, 4.036858813918208785e-05, 
898818150026, 3.903705844273942793e-02, -4.094516420908793364e-02, -2.936613954186602718e-02, 2.751234383797521513e-02, 9.989692752254081265e-01, 5.989587088576986884e-04, -3.609846728919614139e-02, 1.411797606579940911e-01, -4.794468069342423810e-02, -6.366145566737245465e-02, 1.993410752293295948e-03, -5.371210037395483805e-04, 6.908175936036183365e-04, -2.310142480893329288e-06, 1.731787793382424747e-07, 3.494164936198458345e-05, 
898851511145, 4.421795871932097943e-02, -3.929162112383987465e-02, -3.086218263919431049e-02, 2.752374296886864538e-02, 9.989766732146445616e-01, -5.210830354201907450e-04, -3.588562969288852655e-02, 1.518676169721899227e-01, -3.515344382345919616e-02, -6.277403737336267886e-02, 2.009469293931648824e-03, -6.656514829256720677e-04, 8.409095365217990293e-04, -2.906200509009432411e-06, 6.113207400152361458e-07, 4.093791295498848832e-05, 
898884878336, 4.474177482456394989e-02, -3.447108330857646258e-02, -4.179301771905757912e-02, 2.741187378292888471e-02, 9.990029879217549036e-01, -4.198505691727531320e-04, -3.523411733837444187e-02, 1.443602759425796633e-01, -3.609295865908300482e-02, -7.376437082857556504e-02, 2.039502442810203764e-03, -7.677691299811939540e-04, 8.884201080846432404e-04, -4.742774689342034147e-06, 1.424231411604436966e-06, 7.259619128420208148e-05, 
898918239643, 4.285198902488106254e-02, -3.540790448469594009e-02, -4.455114013781311805e-02, 2.729493175525417314e-02, 9.989799123870214403e-01, 2.129264903523663509e-04, -3.597326799172845951e-02, 1.473963792093853642e-01, -3.926961810679925613e-02, -8.500171399229453084e-02, 2.082981434249724095e-03, -8.573686227603398869e-04, 8.239656483854217043e-04, 1.135749925176194429e-06, 4.565214641575018899e-07, -7.302162727903335380e-06, 
898951589094, 3.688441429148781037e-02, -4.704455163798951234e-02, -3.940689808532930882e-02, 2.730726143055163882e-02, 9.989485660725996308e-01, 3.605168570761166803e-03, -3.664803643085229323e-02, 1.532635472791970821e-01, -7.961404922832834852e-02, -7.894679303937535142e-02, 2.064367271410687439e-03, -1.188248814417087627e-03, 1.995433494250729118e-04, -6.775985397719025808e-07, -6.492059146913383678e-07, 1.001665824030676429e-05, 
898984955436, 3.111527492414491516e-02, -5.174233895560959723e-02, -3.450707242589771961e-02, 2.756396012653879179e-02, 9.990360759264295121e-01, 6.274611977319564070e-03, -3.358238145513189887e-02, 1.174552232017124498e-01, -1.100560505233790232e-01, -7.452587843382735278e-02, 1.699951653109288115e-03, -8.258755845467492243e-04, 1.416512177887049471e-04, -3.333590741384225073e-06, -1.710892395211288393e-07, 4.545918259732818751e-05, 
899018311949, 2.699084151027651007e-02, -5.350555622003596440e-02, -2.961603795251188664e-02, 2.725125870161018010e-02, 9.990520750600887512e-01, 8.024822365338862493e-03, -3.298366934277632140e-02, 1.016867396814727653e-01, -1.321593216646310132e-01, -6.605212578540241297e-02, 1.108245096921468354e-03, -1.439109972877819206e-05, 6.661756787539845201e-04, -1.562870325226676743e-06, -4.784736680475738572e-07, 2.239365966763243282e-05, 
899051671417, 3.822564521736891707e-02, -5.922601285621222761e-02, -2.433554220567160642e-02, 2.767998524055967358e-02, 9.991095421090003814e-01, 6.470762818411791156e-03, -3.117804535845627306e-02, 8.906174722134931054e-02, -1.143786591836801203e-01, -5.909879516494681573e-02, 6.716036777650308395e-04, 1.645494240957753564e-05, 5.094866505285548190e-04, -6.578383257589673974e-06, -1.699774506361382233e-06, 9.366745428462117454e-05, 
899085027981, 4.490314217977055961e-02, -6.673421349207792064e-02, -2.938281840735802730e-02, 2.755873385179243018e-02, 9.991050480840283354e-01, 5.358434044831519166e-03, -3.163710268157823857e-02, 1.051305698150505202e-01, -1.171738696574482763e-01, -6.347861402929144692e-02, 5.249067688789927060e-04, 2.278850739688968757e-05, 4.922803524805427966e-04, -8.964969552864857289e-06, -1.602732342347457499e-06, 1.392028870035817224e-04, 
899118397025, 4.860299445650002187e-02, -6.929646698402179561e-02, -3.044892921791982759e-02, 2.751351509954707772e-02, 9.990522953831766362e-01, 5.907811312564988440e-03, -3.320565225934053039e-02, 1.234067510055670142e-01, -1.270767042390009149e-01, -7.715091758782513520e-02, 5.801345924289051399e-04, 8.311786586025980391e-05, 5.587763388251124758e-04, -4.661824604189576862e-06, -9.546773405810088121e-07, 7.267890372076771894e-05, 
899151768494, 5.332762547526527508e-02, -7.372063149196715626e-02, -3.313902203338083691e-02, 2.741991672100958788e-02, 9.990139863588695102e-01, 7.208572361372726778e-03, -3.416489003179037920e-02, 1.435291209168055027e-01, -1.348813244181870097e-01, -8.107170933680192537e-02, 6.198423367192329057e-04, 1.173371420362117224e-04, 6.051622523006557541e-04, -4.864068745080875724e-06, -8.781187442760817344e-07, 7.672786363997348663e-05, 
899185105701, 5.591095713494380337e-02, -8.010653106934841061e-02, -3.743746382142324608e-02, 2.705757830044306853e-02, 9.989712006621668250e-01, 8.592520434183865269e-03, -3.536377096256111685e-02, 1.638241955057075094e-01, -1.419058106616011561e-01, -7.960287461778521589e-02, 6.222195609064527138e-04, 9.477794211164102369e-05, 6.045459322803561648e-04, -5.715575702312523941e-06, -7.071886745349477631e-07, 9.299795952292420019e-05, 
899218476117, 6.207565399454809812e-02, -8.137666088484428462e-02, -4.571975133088378856e-02, 2.720102271989358403e-02, 9.988840233155806825e-01, 9.833257801732655720e-03, -3.733790793382923967e-02, 1.917458337639228461e-01, -1.579720188770450118e-01, -8.348284747734847910e-02, 5.698938972890034340e-04, -2.875181742623457177e-04, 7.549676766426067966e-04, -9.164898287312520797e-06, -4.393000118263110371e-07, 1.357323749839897220e-04, 
899251828444, 6.646063125205234345e-02, -8.734939856423240556e-02, -5.139964801770708497e-02, 2.686037860894497503e-02, 9.989043086939346505e-01, 1.137557878604024582e-02, -3.659642524836563549e-02, 1.782447752135312979e-01, -1.868713561681864810e-01, -8.398368675660415617e-02, 3.322031519392556554e-04, -2.888903840524828298e-04, 9.649795020697770611e-04, -1.119847335807938619e-05, -7.750153722875187244e-07, 1.595070231319576151e-04, 
899285186409, 5.232260740751581984e-02, -7.346316416381941383e-02, -5.202800767567644646e-02, 2.686640456746072075e-02, 9.989456448182190140e-01, 1.038295520850558186e-02, -3.574897544641560121e-02, 1.588875178218845385e-01, -1.806931097465356573e-01, -9.019156630128212504e-02, -2.055692555316451970e-04, -2.101032604433110732e-04, 1.053184828890126002e-03, 3.369349162184351119e-07, 1.321617616812684629e-07, -7.980854582864830695e-07, 
899318548212, 3.645349433926934474e-02, -5.784232717244193467e-02, -4.266093787753173078e-02, 2.665190620088854490e-02, 9.990841809071673296e-01, 9.806629795826606738e-03, -3.200477103435320908e-02, 1.055322690520510837e-01, -1.636645292016944697e-01, -1.088919416858371708e-01, -6.547037934013280039e-05, 8.066686118961647548e-05, 1.251291455652354034e-03, 6.025828395898597515e-06, 1.837124586546191820e-06, -7.614839689318605813e-05, 
899351905682, 3.501853655364674245e-02, -6.443028393385340225e-02, -4.407466385203506753e-02, 2.638982768086669400e-02, 9.991600799365073504e-01, 1.173715009237912173e-02, -2.906804024965693733e-02, 9.451211242169456350e-02, -1.427894141775235270e-01, -7.715140305454701308e-02, -3.916735811195973097e-04, 1.416980372420818389e-04, 1.111710010808601972e-03, -3.002330313179371286e-06, 1.871891848914045848e-07, 5.900997933408946085e-05, 
899385268329, 2.988298567365891764e-02, -6.087353016022707675e-02, -4.139434843887657839e-02, 2.595669118861988062e-02, 9.992695756114544636e-01, 9.138930341538476290e-03, -2.651500315019832826e-02, 4.884060085285176628e-02, -1.170128984332500510e-01, -6.283279457769955223e-02, -6.687959147904302785e-04, 4.633005836044351767e-05, 1.116964735943183585e-03, -2.341369055779893113e-06, -6.965466944401986803e-07, 3.230225223689452168e-05, 
899418620857, 1.815178866967053981e-02, -5.228924078362577610e-02, -3.696325783460401027e-02, 2.601097455433738770e-02, 9.993222501570854233e-01, 6.587777962316578376e-03, -2.520060962025312545e-02, -1.057765498857355865e-02, -1.172083685131162095e-01, -8.131913212371293109e-02, -4.489273285542555859e-04, 1.066012002470120786e-04, 1.147005989674673146e-03, 1.817841495733786178e-06, -1.347381770789202567e-06, -3.884694698215360967e-05, 
899451981968, -2.983316646612725782e-03, -3.518384645300734470e-02, -3.275200276230278568e-02, 2.612584406558196223e-02, 9.993956479065239096e-01, 5.698101340619070830e-03, -2.221060238877745757e-02, -6.227107433668470360e-02, -7.420735265182665241e-02, -8.597196090837409821e-02, -1.599918184220537132e-04, 1.650658724283976650e-04, 1.168961019553074699e-03, -6.732404381328020097e-06, -1.927555430789044942e-06, 1.698816045943311783e-04, 
899485336715, -2.790559661297664380e-03, -3.833989574451186072e-02, -3.557401956552391775e-02, 2.628564754380668597e-02, 9.994185434880630270e-01, 5.148503218733124949e-03, -2.109816532327670607e-02, -5.271930997216824760e-02, -6.149340504311885669e-02, -8.304657011148465495e-02, 4.433276840349566943e-04, 4.601307331260698352e-04, 1.376135446515828554e-03, -5.167523041014252295e-06, -4.533066523979531306e-07, 1.304158735236472864e-04, 
899518698686, 7.814856393593790822e-04, -4.017128500450859591e-02, -3.945007717654917118e-02, 2.614073468369055089e-02, 9.994306017702796474e-01, 4.569200323079701705e-03, -2.083882539159000527e-02, -3.312976034850397683e-02, -6.472480646492100032e-02, -8.371541003956070592e-02, 1.189938068054120475e-03, 5.984171610072963219e-04, 1.376807611067982964e-03, -7.746748591567809871e-06, -2.407913155203016251e-06, 1.623196087584634134e-04, 
899552057572, -9.929783242366424859e-03, -1.093340201981652000e-02, -3.226652014703511318e-02, 2.587206572840376403e-02, 9.994793506176309350e-01, 1.851164728479000841e-03, -1.918950476307274694e-02, -6.718970465612417176e-02, -9.119741587221001644e-03, -8.443894737347024115e-02, 1.060136714944915270e-03, 8.260820648997023756e-04, 2.293750868688817710e-03, -2.545439545509078658e-05, -2.142413325591756245e-06, 6.092670485605820212e-04, 
899585420855, -1.149597465413280950e-02, -1.076771721522817339e-02, -2.798518659661410751e-02, 2.537161134869530404e-02, 9.995372740569382630e-01, 2.658386747289628177e-03, -1.656659555544860371e-02, -1.157292964473471825e-01, -5.135094871902106707e-03, -6.933115307488103840e-02, 1.316575188458233561e-03, 1.229496516858459522e-03, 2.523618220615297340e-03, -2.918492348752928638e-05, -4.943218583227224765e-06, 7.385258100450686411e-04, 
899618887936, -3.541754824350504954e-02, -1.271916656891135429e-02, -3.758089904865919567e-02, 2.589608308182544949e-02, 9.995296845961288978e-01, 1.850726048429955162e-03, -1.632106936680374418e-02, -1.334491162344650372e-01, 3.291392639737837546e-03, -8.020038081560608434e-02, 1.019026896549291321e-03, 1.142049127465254730e-03, 1.843374718561646003e-03, -3.444421951465660546e-05, -5.848026459343588866e-06, 8.884457159721468808e-04, 
899652135833, -3.787277686429648543e-02, -1.302220282788919131e-02, -4.143088702389925021e-02, 2.630068638498209155e-02, 9.994948128480751759e-01, 1.375306759465790138e-03, -1.779048950387698488e-02, -1.248445502626207571e-01, -3.505196239460933207e-03, -8.157180626105321741e-02, 1.109903615877736588e-03, 8.477724429171711474e-04, 1.601929920913888750e-03, -2.803233055063658778e-05, -2.550036099158725841e-06, 7.234647675819173493e-04, 
899685493815, -3.930256663869478168e-02, -1.535967409590037469e-02, -4.665010333445785556e-02, 2.649375524607038707e-02, 9.994502454946253556e-01, 1.818324181616631742e-03, -1.984896498221553826e-02, -1.043175871879447464e-01, -6.967247146675738592e-03, -8.463710747164673864e-02, 1.347093203668967053e-03, 6.422731613357012632e-04, 1.226745619020291628e-03, -2.674194418666990959e-05, 3.752254577847372640e-07, 6.626162912096546839e-04, 
899718856981, -4.287124798464725384e-02, -1.599038845850075247e-02, -4.947657890669637099e-02, 2.622431728295606182e-02, 9.994407967950255101e-01, 2.505872689283397420e-03, -2.059367589413024779e-02, -8.789792292487036418e-02, -1.236221843044291342e-02, -9.717503064914018163e-02, 1.460956512680245930e-03, 9.054392039180616516e-04, 1.374279223955808711e-03, -3.370411441486897844e-05, 1.149980877800637971e-06, 8.087519552596716260e-04, 
899752213638, -4.625699373368335338e-02, -1.586723181369102675e-02, -5.362246181116096799e-02, 2.614746316428702422e-02, 9.994445633165185416e-01, 2.453424129132212791e-03, -2.051476875737384686e-02, -8.007909844107707897e-02, -7.423469552940828789e-03, -9.724760004915429523e-02, 1.367187812514201279e-03, 1.003379649664605088e-03, 1.412517143993403642e-03, -4.613527242361230556e-05, -1.418859140259120711e-07, 1.069902076590645030e-03, 
899785574304, -4.734817663656257225e-02, -1.223725902484741439e-02, -5.389764482706015797e-02, 2.604517681212766000e-02, 9.994459068156081871e-01, 1.971949125562019300e-03, -2.063103320238527522e-02, -7.908554851403874764e-02, 2.377806243019330891e-03, -8.727163132647303145e-02, 1.158753903883376780e-03, 1.210465507074250189e-03, 1.560480170888173127e-03, -7.883685177144177884e-05, -2.116067695521431972e-06, 1.764486100032619780e-03, 
899818931950, -4.661646477834267138e-02, -9.291920561802903197e-03, -5.108926435727375454e-02, 2.592532820107173314e-02, 9.994177547848341892e-01, 1.898870967324628586e-03, -2.210029564411521499e-02, -6.499995534411440179e-02, 9.298212550908586472e-04, -9.983911425485079982e-02, 1.154137638905730580e-03, 1.594261346217536223e-03, 1.839266357136513062e-03, -1.004037086946498879e-04, -5.343451804897901339e-07, 2.174540952420020434e-03, 
899852386927, -5.272312907749942407e-02, -9.383107681751337581e-03, -5.628910414556072273e-02, 2.559468292540866691e-02, 9.994095704481724685e-01, 2.770539184359372201e-03, -2.275405052238772818e-02, -6.823913027247546781e-02, -7.024131985541085671e-03, -1.082140669236297814e-01, 1.342908800972577405e-03, 1.728922503578894654e-03, 1.951286718272910760e-03, -1.070882245393232803e-04, 1.032296150449097778e-06, 2.324694724900752685e-03, 
899885660929, -5.989166782620098523e-02, -1.292049763107379692e-02, -6.600909457320883189e-02, 2.515663336929404095e-02, 9.994069256210038610e-01, 4.896773231677139376e-03, -2.299918325101593317e-02, -6.382089189769607485e-02, -1.534657979280088999e-02, -1.131998562440675454e-01, 1.622591712373559932e-03, 1.804367745216383257e-03, 2.190569726829485336e-03, -1.085764327818976522e-04, 5.500397300238199898e-06, 2.304050816646382657e-03, 
899919091828, -6.135318887991919601e-02, -1.553581198171582675e-02, -7.266702457275454885e-02, 2.514671322065564069e-02, 9.994022842692559250e-01, 5.819847381809363160e-03, -2.299666036719470036e-02, -5.790417388154584649e-02, -1.758905261211409637e-02, -1.193579851823831223e-01, 1.642772072789187464e-03, 1.873717318811400894e-03, 2.254574807859843332e-03, -1.083062931431521165e-04, 6.032550712185586181e-06, 2.271287647921701406e-03, 
899952371745, -6.138089339875148209e-02, -2.513114450879605152e-02, -8.726336771501214118e-02, 2.508725516904400030e-02, 9.993543966797329148e-01, 7.657670806623440886e-03, -2.455156904940453480e-02, -1.497586734109376816e-02, -4.406105770661260940e-02, -1.185273855177479962e-01, 1.524985035910970130e-03, 2.066018443778051827e-03, 2.539511143938827376e-03, -1.306365237714812927e-04, 9.110625201608580365e-06, 2.542037991999898921e-03, 
899985732282, -7.034055982019908615e-02, -3.791053955270420189e-02, -1.029232280816209516e-01, 2.449993671402141138e-02, 9.993202282480929677e-01, 9.645038671482603770e-03, -2.580325065208054214e-02, 6.737108713676168842e-03, -7.102782420217713943e-02, -1.171563075382617836e-01, 1.401659015981206570e-03, 2.369864315273740446e-03, 2.802558263726746737e-03, -1.723013340524462975e-04, 1.176988618975293473e-05, 3.011071769819642207e-03, 
900019086812, -6.964832410924190476e-02, -4.394245355509399792e-02, -1.088786931641789052e-01, 2.429515398587949598e-02, 9.992923784761555961e-01, 9.980497223553890310e-03, -2.692354893844762717e-02, 2.766621354612996964e-02, -7.900811144094030403e-02, -1.232767585496005042e-01, 1.431975661598299194e-03, 2.279665606136683110e-03, 2.796156083061304524e-03, -2.033577361912398713e-04, 1.118890338328884313e-05, 3.491895661540652621e-03, 
900052443495, -3.891655299514602817e-02, -2.742056789964502847e-02, -7.015274493717500726e-02, 2.412573182192352672e-02, 9.993465575800201117e-01, 9.179011721182447903e-03, -2.530123832627281799e-02, -9.844636797435914535e-03, -4.988401454222836373e-02, -1.166575914560754046e-01, 1.309372123621908336e-03, 1.935246336978605451e-03, 2.735520004724478153e-03, -2.345343032793133393e-04, 2.347718923089870405e-05, 4.335222199500689093e-03, 
900085810670, -2.587455670279171366e-02, -2.644618388010320023e-02, -6.081625345771524832e-02, 2.361061505880236375e-02, 9.993557952286276080e-01, 1.075654883319186218e-02, -2.479576691094150312e-02, -8.208236570582835151e-03, -5.581391050045029362e-02, -1.023048214758072727e-01, 1.681211631942437995e-03, 1.790675380572429943e-03, 2.874807835860283389e-03, -3.211852444910150888e-04, 3.092405170312447903e-05, 5.967089853634669101e-03, 
900119169437, -2.645089365920306329e-02, -2.794693231589497756e-02, -6.476747539558543043e-02, 2.318750394018954247e-02, 9.993689490367373418e-01, 1.104033530358412840e-02, -2.453883368490068426e-02, -6.953986319968844497e-03, -4.558953439712018496e-02, -9.882197466174821865e-02, 1.748681576887627705e-03, 1.933970964185580685e-03, 2.958266768051365323e-03, -3.280247759639632796e-04, 2.967902516465342340e-05, 6.062277039970518679e-03, 
900152524436, -2.630634790164548126e-02, -3.039080016767557388e-02, -7.102060240920542167e-02, 2.323036134828631444e-02, 9.993491976217555584e-01, 1.069364243129138949e-02, -2.543968427345569619e-02, 7.441196033727082507e-04, -4.971399480017602707e-02, -9.888328296705488352e-02, 1.825940200275573541e-03, 1.924818591427628674e-03, 2.884404467376678726e-03, -3.246884044100574766e-04, 2.606939271672397860e-05, 6.005551347302876160e-03, 
900185882990, -2.151360107156842852e-02, -3.328709166254824325e-02, -7.490122160042460286e-02, 2.351944949118120465e-02, 9.993011191537400917e-01, 1.097373523642142072e-02, -2.690141053319508244e-02, 1.432173193584407658e-02, -5.413486946653426474e-02, -1.044630727220918764e-01, 1.917259348294126330e-03, 1.653652006087952004e-03, 2.638711711856567797e-03, -3.263702328860521658e-04, 2.920439266388856342e-05, 6.002239608811838108e-03, 
900219247365, -1.535953771001991909e-02, -3.279460743783561144e-02, -7.606055448028883892e-02, 2.330929679783117284e-02, 9.992828882071469465e-01, 1.105554911275973343e-02, -2.771571491029254514e-02, 3.168148781646618756e-02, -5.486972986269905012e-02, -1.034776165977804585e-01, 1.818622828994509097e-03, 1.580643732672251493e-03, 2.641056453467311143e-03, -3.496917305533369107e-04, 8.447408595836434608e-06, 6.343024810894564228e-03, 
900252601516, -1.298476543789963897e-02, -3.682883511076865540e-02, -8.591078495332694909e-02, 2.301622322074924065e-02, 9.992369966362608658e-01, 1.197732052979906016e-02, -2.919283841842252800e-02, 5.273917545642503590e-02, -6.209654092349931043e-02, -1.130498606350980317e-01, 1.697775151116617158e-03, 1.415312177916401397e-03, 2.687653253391756713e-03, -3.497818427051717751e-04, 5.575883528531086075e-06, 6.211089508248867838e-03, 
900285962361, 2.767397016293481754e-03, -4.468852311319806286e-02, -9.312348137310860752e-02, 2.294697916231984783e-02, 9.991397368169452342e-01, 1.370744551054897502e-02, -3.170691404512624573e-02, 8.711086026290679185e-02, -7.684981451979043532e-02, -1.197445735417558971e-01, 1.949763719556971489e-03, 9.638323120324248251e-04, 2.664087335225218990e-03, -4.255878159917890610e-04, 3.129426583593116429e-07, 7.214128076333255028e-03, 
900319315385, 4.214413386662684696e-03, -5.208112810678666021e-02, -1.072893405767160191e-01, 2.269945957396900943e-02, 9.990568438652365213e-01, 1.503275146164076946e-02, -3.382563590791407698e-02, 1.004252302090245380e-01, -8.254924856483766837e-02, -1.217271102320984510e-01, 1.861110682764837961e-03, 1.118610897893947695e-03, 2.675038256844623936e-03, -3.744626566643695213e-04, -2.451771650866755203e-07, 6.223120027108204090e-03, 
900352678928, 2.040880418537942276e-02, -6.671951339561672800e-02, -1.217447129263201921e-01, 2.262309541295792065e-02, 9.989337733275900355e-01, 1.695679331354892072e-02, -3.649629049589619284e-02, 1.324264788798424908e-01, -9.940677921546947626e-02, -1.348375740050583860e-01, 2.226785487666996417e-03, 1.113519171388540393e-03, 2.478688361799822465e-03, -4.467251274718379655e-04, -1.995232943169052253e-06, 7.140807270325918651e-03, 
900386038425, 3.056199263561789822e-02, -5.754983131058523382e-02, -9.335991206035607060e-02, 2.218797593874955246e-02, 9.989201236608111767e-01, 1.806746719605919690e-02, -3.660391916626848374e-02, 1.085094262199798737e-01, -9.022284682574738257e-02, -1.130431783035081156e-01, 2.592815286332462565e-03, 1.134355337454094918e-03, 2.600804670718148085e-03, -6.165940245627066175e-04, -3.552454800800052918e-06, 1.012007055366915056e-02, 
900419395046, 5.294772147783047972e-02, -7.137474206290865542e-02, -1.021444893807801346e-01, 2.194692317816874724e-02, 9.987959116705786844e-01, 2.014175839517020825e-02, -3.897908364623123983e-02, 1.561892754715609732e-01, -1.179637067984244947e-01, -1.128666112823531048e-01, 2.762738664626321686e-03, 9.528021936311938589e-04, 2.533098485186600218e-03, -8.469612377762012053e-04, -3.002197016361507568e-05, 1.325048456157977041e-02, 
900452779304, 7.153602338192260879e-02, -5.830483996132133223e-02, -6.213890511384120158e-02, 2.196280744810953645e-02, 9.988609280547730007e-01, 2.087716413651555941e-02, -3.685953760116800898e-02, 1.150301357972614291e-01, -9.231359693371569974e-02, -8.019336180763257660e-02, 3.119626277389440320e-03, 1.201504661324224272e-03, 2.609043145814363314e-03, -1.214771049059284319e-03, -7.293190668694433877e-05, 1.954120410103399666e-02, 
900486120631, 7.585781971832571136e-02, -6.177995209007604294e-02, -6.259884978777849329e-02, 2.173362407055631079e-02, 9.989452528367996909e-01, 2.015573655927029723e-02, -3.506818648484273659e-02, 1.153864321436688239e-01, -9.042397301226601236e-02, -7.072005492429973839e-02, 3.290482263470395630e-03, 1.133461898303948908e-03, 2.816048633338014660e-03, -1.298119875547603741e-03, -1.138890664954309403e-04, 2.084243080976307116e-02, 
900519580720, 8.712952141980209730e-02, -8.377175212216361744e-02, -1.019604385776671091e-01, 2.145569643467673537e-02, 9.989156820492044453e-01, 1.998625582848349846e-02, -3.616162087952328602e-02, 1.677655834527674028e-01, -1.157172777395539670e-01, -9.819916467526655646e-02, 2.842362282712628235e-03, 1.047882074434818315e-03, 2.862417759091498773e-03, -1.084858518866665955e-03, -9.171725137956698620e-05, 1.670002709554144552e-02, 
900552831331, 7.645892101428962417e-02, -8.540558738849460263e-02, -1.166294885841460266e-01, 2.123643637684585056e-02, 9.990050704003654580e-01, 1.997501258387814407e-02, -3.374732517766566159e-02, 1.429062090455759937e-01, -1.042341369712836557e-01, -1.157370405574610905e-01, 2.452357393264737676e-03, 1.096684642607593119e-03, 2.891345880838479872e-03, -8.138477261362070739e-04, -6.000235443412827265e-05, 1.279418810177045292e-02, 
900586195004, 7.096215362591699882e-02, -9.599792852433083890e-02, -1.408505784703193708e-01, 2.216632153697021060e-02, 9.993609203624244097e-01, 1.732573058277914538e-02, -2.205048982813478595e-02, 1.170903841970375864e-01, -7.563121600845781889e-02, -1.027535221724797526e-01, 2.319453235904004630e-03, 1.009322445581895596e-03, 2.833589263718180179e-03, -7.355613281441984730e-04, -5.698211316092319538e-05, 1.147183873532859125e-02, 
900619566667, 6.363314725193880417e-02, -9.342370782348972946e-02, -1.423084383539278963e-01, 2.251244664772840062e-02, 9.994817399182610584e-01, 1.186728373574861758e-02, -1.971316546458456651e-02, 1.027676044547695539e-01, -7.313068429842194129e-02, -9.159033523337009597e-02, 2.334337846596130136e-03, 1.027555580225029790e-03, 2.850732873817594156e-03, -6.585970753024477861e-04, -4.032430077512410839e-05, 1.044873089803684957e-02, 
900652911931, 6.725326178936716359e-02, -9.712002234184639871e-02, -1.481890137058743950e-01, 2.265082798642092249e-02, 9.995472803845256715e-01, 8.342172922288689993e-03, -1.796057956644894066e-02, 1.303917690646578809e-01, -1.117765689583023886e-01, -1.179531858556188834e-01, 2.410666524926080578e-03, 9.115007051860556922e-04, 2.942513459933712543e-03, -6.624402176618215433e-04, -4.747024515217320410e-05, 1.043263107891237787e-02, 
